datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,conditions
24-11-2022,28,17.2,22.6,27.5,17.2,22.5,13.1,57.5,0,0,0,29.2,16.6,337,1011.9,7.3,2.7,Clear
25-11-2022,28.1,18,22.8,28.3,18,22.9,14.9,61.9,0,0,0,28.1,16.6,343.8,1012.2,6.3,2.9,Clear
26-11-2022,28,17.7,22.9,28,17.7,22.9,15.1,63.4,0,0,0,23,13,339.1,1010.7,2.5,2.8,Clear
27-11-2022,28,17.4,22.7,28.3,17.4,22.7,15.6,66,0,0,0,21.6,7.6,340.2,1009,8.8,2.8,Clear
28-11-2022,29,17.5,23,29.1,17.5,23,16,66.6,0,0,0,24.1,14.8,0.6,1010.2,2.2,2.9,Clear
29-11-2022,29,19.9,24.1,29.1,19.9,24.2,16.7,64.7,0,0,0,23,14.8,357.5,1011.6,24.7,3.3,Partially cloudy
30-11-2022,30,22.2,25.5,30,22.2,25.7,17.3,61.5,0,0,0,23.8,14.8,340.8,1012.5,29.5,3.5,Partially cloudy
01-12-2022,29,20,24.2,29.3,20,24.3,16.5,63.3,0,0,0,28.8,52.4,330.3,1012.3,1.3,3.1,Clear
02-12-2022,28,18.2,22.5,27.9,18.2,22.5,14.5,62.5,0,0,0,28.8,16.6,343.2,1012.2,0,2.7,Clear
03-12-2022,27,17,21.9,27.1,17,21.9,13.3,60,0,0,0,28.8,14.8,344.8,1012.4,0,2.7,Clear
04-12-2022,27,16.9,21.5,27,16.9,21.5,13.5,62.5,0,0,0,29.9,14.8,346.5,1012.7,0.4,2.4,Clear
05-12-2022,27,16.8,21.6,27.5,16.8,21.6,14.7,65.8,0,0,0,28.8,16.6,342.4,1013.3,0.2,2.6,Clear
06-12-2022,27,17,21.7,27.3,17,21.7,14.8,66.2,0,0,0,26.3,16.6,341.9,1012.4,2.2,2.6,Clear
07-12-2022,26,17,21.2,26,17,21.2,13.9,64.6,0,0,0,26.3,14.8,340.3,1012.1,17.7,2.6,Clear
08-12-2022,26,16.9,20.6,26,16.9,20.6,14.5,68.9,0,0,0,26.6,13,348.2,1012.5,40.7,2.1,Partially cloudy
09-12-2022,26.3,16.4,21.2,26.3,16.4,21.2,15.5,71.1,0,0,0,26.6,14.8,4.7,1012.1,32.5,2.3,Partially cloudy
10-12-2022,27,18.5,22.6,27.3,18.5,22.6,16.2,68.6,0,0,0,25.2,18.4,359.3,1012.1,60.9,2.5,Partially cloudy
11-12-2022,28,18.9,23.3,28.3,18.9,23.3,15.8,64.7,0,0,0,23,11.2,341.5,1012.5,27.9,2.5,Partially cloudy
12-12-2022,28,17.1,22.3,28,17.1,22.4,15.8,68.2,0,0,0,19.4,7.6,350.9,1012.1,7,2.2,Clear
13-12-2022,29,17.9,23.5,28.8,17.9,23.4,16,66.2,0,0,0,19.8,11.2,276.6,1012,2.6,2.2,Clear
14-12-2022,27,18.7,22.5,27.3,18.7,22.6,15.5,66,0,0,0,26.3,16.6,352.6,1012.7,0.4,2.1,Clear
15-12-2022,27,17,21.5,26.5,17,21.4,12.6,60.2,0,0,0,26.6,18.4,340.6,1012,1.3,2.7,Clear
16-12-2022,25,16,19.9,25,16,19.9,10.1,55.6,0,0,0,28.4,22.3,339.6,1011.8,0,2.9,Clear
17-12-2022,24.3,13.9,19.1,24.3,13.9,19.1,10.5,59.6,0,0,0,24.8,14.8,336.7,1012.8,5.4,2.4,Clear
18-12-2022,26,15.1,20.3,26,15.1,20.3,15,72.5,0,0,0,25.6,11.2,330.2,1012.4,20,1.9,Clear
19-12-2022,26,17.5,21.6,26,17.5,21.6,16.1,72.3,0,0,0,28.4,14.8,325.2,1011.4,17.2,2,Clear
20-12-2022,26,16.6,21.1,26,16.6,21.1,15.5,71.9,0,0,0,23,14.8,346.5,1011.3,10.1,1.9,Clear
21-12-2022,27,15.9,21,27.5,15.9,21,15.6,73,0,0,0,22,11.2,348.7,1012,8,1.7,Clear
22-12-2022,27,15.5,21.2,27.7,15.5,21.2,15.5,71.3,0,0,0,21.6,11.2,351.3,1011.8,13,2,Clear
23-12-2022,28,15.6,21.6,28,15.6,21.6,14.1,65.3,0,0,0,22.3,79.8,2,1012.1,6.1,2.4,Clear
24-12-2022,29,15.6,22.1,28.8,15.6,22.1,15.1,67,0,0,0,19.4,13,6.5,1012.4,0,2.3,Clear
25-12-2022,30,17.8,23.8,31.9,17.8,24.2,18.2,72.6,0,0,0,20.9,14.8,178.5,1013,0.4,2.2,Clear
26-12-2022,31,20.9,25.2,32.4,20.9,25.7,20.1,75,0,0,0,21.2,13,215.4,1014.7,4.8,2.2,Clear
27-12-2022,30,21.8,24.9,32,21.8,25.5,21,80.1,0.002,100,4.17,28.4,16.6,256.6,1013.7,33.4,2.2,"Rain, Partially cloudy"
28-12-2022,27,18.3,22.7,27.7,18.3,22.7,18.1,76.6,0,0,0,29.2,14.8,9,1015.1,8.7,1.8,Clear
29-12-2022,26,15,20,26,15,20,11.5,60.6,0,0,0,22.7,11.2,10.6,1017,9.3,2.5,Clear
30-12-2022,26,14.9,20.2,26,14.9,20.2,13.6,67.4,0,0,0,21.6,9.4,334.7,1017.5,4.6,2.1,Clear
31-12-2022,27,15.1,21.1,27.5,15.1,21.1,16,74.5,0,0,0,14.4,11.2,93.5,1016.4,3.1,1.7,Clear
