datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,conditions
29-09-2023,32,26.9,28.8,44.1,30.1,36,26.4,87,1.495,100,8.33,37.1,14.8,334.1,1003.9,82.2,2.7,"Rain, Partially cloudy"
30-09-2023,29,26,27.1,36.8,26,30.7,25.6,91.5,54.407,100,25,47.5,22.3,67.1,1001.8,93.7,3,"Rain, Overcast"
01-10-2023,31,26,28,39.1,26,33.3,26,89.1,21.52,100,12.5,39.2,22.3,132.3,1002.1,81.6,3.3,"Rain, Partially cloudy"
02-10-2023,30,26,27.4,38.8,26,31.9,26,92.3,23.785,100,20.83,30.6,14.8,136.7,1003.6,90.3,2.9,"Rain, Overcast"
03-10-2023,29,26,26.9,36.8,26,29.9,25.5,92.1,11.51,100,12.5,31.7,18.4,122.4,1004.7,84.8,3.2,"Rain, Partially cloudy"
04-10-2023,28.1,26,26.9,34.5,26,30,25.7,93.3,61.467,100,25,34.2,20.5,136.7,1004.1,98.7,3.1,"Rain, Overcast"
05-10-2023,31,26.9,28.4,40.6,31.1,34.7,26.4,89.3,2.88,100,12.5,34.6,18.4,190,1003.1,95.4,2.8,"Rain, Overcast"
06-10-2023,32,27,29.2,40.6,31.2,36.1,26.2,84.3,0.816,100,8.33,26.3,14.8,260,1004.2,80.2,3.5,"Rain, Partially cloudy"
07-10-2023,33,27,29.1,42.1,30.6,35.3,25.8,82.8,0,0,0,20.5,13,301.9,1006.2,47.7,3.5,Partially cloudy
08-10-2023,35,27,30.3,45.3,31.1,37.6,26.1,79.5,0,0,0,18,13,201.4,1007.7,43.6,3.5,Partially cloudy
09-10-2023,35,28,31.2,44.1,34.5,39,25.9,74.6,0,0,0,18.7,16.6,260.8,1008.6,50.8,3.3,Partially cloudy
10-10-2023,35,28.7,31.4,41.9,34.5,38.6,25.3,71.3,0,0,0,18,16.6,276,1009,34.2,3.4,Partially cloudy
11-10-2023,35,28,31.4,41.9,33.6,38,25,70.3,0,0,0,20.9,13,341,1009.1,37.5,3.5,Partially cloudy
12-10-2023,34,28,30.8,42,32.7,36.9,24.8,71.2,0,0,0,15.5,7.6,110,1010.9,36.2,3.3,Partially cloudy
13-10-2023,34,26.8,30.2,39.4,28.7,34.2,23.1,68.3,0,0,0,18,14.8,301.1,1012,28.2,3.5,Partially cloudy
14-10-2023,34,26,29.9,39.4,26,34,23.6,70,0,0,0,20.9,14.8,252.9,1011.2,32,3.5,Partially cloudy
15-10-2023,34,26.1,29.5,36.5,26.1,32.7,22.6,68.3,0,0,0,21.2,18.4,334.5,1009.9,27,3.6,Partially cloudy
16-10-2023,33,25,29.2,37,25,32.2,22.9,70,0,0,0,16.9,18.4,12.2,1010.7,29.6,3.2,Partially cloudy
17-10-2023,32,26,28.9,37.1,26,32.5,23.6,73.9,0,0,0,16.6,9.4,16.2,1011.6,32.3,3,Partially cloudy
18-10-2023,32,25.8,28.8,39.2,25.8,32.5,24,76.4,0,0,0,20.9,14.8,353.4,1012.2,32.2,3.9,Partially cloudy
19-10-2023,32,25,28.2,36.8,25,30.4,22.5,72.3,0,0,0,24.5,14.8,355.8,1012.9,26.1,3.6,Partially cloudy
20-10-2023,32,24,27.7,35.8,24,29.3,21.5,70,0,0,0,24.8,16.6,350.9,1013.4,16.7,3.7,Clear
21-10-2023,32,23,27.4,34.9,23,29,21.3,70.6,0,0,0,25.6,16.6,356.2,1013.5,13,3.6,Clear
22-10-2023,31.1,24,27.6,35.5,24,30,22.7,75,0,0,0,24.5,14.8,9.5,1013.3,66.8,3.6,Partially cloudy
23-10-2023,31.1,24,26.5,36.6,24,27.6,23.6,84.7,5.376,100,12.5,37.1,18.4,42.2,1011.8,73.6,3.3,"Rain, Partially cloudy"
24-10-2023,30,24,26.6,35.1,24,28.6,23.6,84,6.593,100,8.33,37.4,16.6,21.1,1009.9,77.2,3.5,"Rain, Partially cloudy"
25-10-2023,31,24,27.6,36.5,24,30.3,23.7,80.1,0,0,0,24.1,18.4,331.1,1011.6,42.1,3.6,Partially cloudy
26-10-2023,31.2,24.9,27.9,35.5,24.9,30.2,23.2,76.9,0,0,0,19.4,13,329.8,1012.5,28.3,3.4,Partially cloudy
27-10-2023,30,25,27.2,34.1,25,28.9,22.9,77.8,0,0,0,21.2,9.4,28.6,1012.2,56.8,3.1,Partially cloudy
28-10-2023,30,23.4,26.8,33.3,23.4,28,21.8,74.8,0,0,0,18,13,0.4,1012.8,37.9,3.8,Partially cloudy
29-10-2023,31,22.3,26.4,32.4,22.3,27.1,20.2,70.4,0,0,0,22.3,9.4,356.3,1012.6,34,3.1,Partially cloudy
30-10-2023,31,23,26.6,32.4,23,27.4,20.7,71.6,0,0,0,20.9,11.2,6.5,1013,24.3,3.3,Partially cloudy
31-10-2023,32,23,27.7,34.9,23,29.3,21.6,70.8,0,0,0,20.2,9.4,23.7,1013.9,24.2,3.3,Partially cloudy
01-11-2023,33,24,28.2,37,24,30.5,22.3,71.5,2.656,100,4.17,18.4,9.4,358,1014.3,30.1,3.6,"Rain, Partially cloudy"
02-11-2023,32.5,24,28.3,36.1,24,30.5,22.2,70.7,0,0,0,17.6,13,13.6,1013.1,28.7,3.3,Partially cloudy
03-11-2023,33,25,28.5,37,25,30.9,22.6,71.7,0.367,100,8.33,18.4,9.4,345.7,1011.2,47.1,3.1,"Rain, Partially cloudy"
04-11-2023,32,24,27.2,36.8,24,28.9,22.3,75.1,0,0,0,20.5,14.8,327.7,1011.3,58.1,3.2,Partially cloudy
05-11-2023,31,24,27.3,35.6,24,29.3,22.6,76.4,0,0,0,18.7,14.8,21.7,1013.2,49.3,3,Partially cloudy
06-11-2023,31,24,26.9,31.9,24,27.3,19.6,66,0,0,0,25.6,18.4,345.7,1014.2,27.9,3.4,Partially cloudy
07-11-2023,30,21.8,25.9,31.4,21.8,26.3,19.6,69.7,0,0,0,23.8,13,342.9,1013.4,26.7,2.9,Partially cloudy
08-11-2023,31,22,25.9,31,22,26.2,18.7,66.2,0,0,0,20.2,14.8,336.1,1012.9,12.1,2.7,Clear
09-11-2023,31,22,25.9,32.4,22,26.5,19.3,68.7,0,0,0,20.9,11.2,341.8,1013.3,6.7,2.6,Clear
10-11-2023,30,21,25.6,31.3,21,26.1,19.5,70.5,0,0,0,27,14.8,354.2,1014.4,5.4,2.5,Clear
11-11-2023,30,21.9,25.7,31.9,21.9,26.3,19.8,70.8,0,0,0,25.6,14.8,358.6,1014.7,6.2,2.3,Clear
12-11-2023,30,22,25.8,31.9,22,26.5,20.3,72.9,0,0,0,26.6,16.6,357.2,1015,6.1,2.6,Clear
13-11-2023,31,21,25.4,32.4,21,26,19.4,70.9,0,0,0,28.1,18.4,352,1015,2.9,3.1,Clear
14-11-2023,30,21,25.3,31.9,21,25.9,19.2,70.1,0,0,0,27.4,13,353.9,1014.7,32.8,3.3,Partially cloudy
15-11-2023,30,21,25.6,31.3,21,26.2,19,68,0,0,0,24.5,11.2,11.4,1014.7,54.1,3.4,Partially cloudy
16-11-2023,26.3,23,24.5,26.3,23,24.5,20.5,78.4,0.04,100,8.33,30.2,14.8,32.5,1014.9,80.5,3.1,"Rain, Partially cloudy"
17-11-2023,27,23,24.6,29.2,23,24.9,21.5,83.1,0,0,0,46.4,27.7,26,1012.3,79.7,3.5,Partially cloudy
18-11-2023,28.4,20,24.5,30.7,20,25,20.4,78.9,0,0,0,23.8,13,7.8,1014,39.7,3.9,Partially cloudy
19-11-2023,30,21,25.1,31.9,21,25.7,20,74.4,0,0,0,27,13,359.8,1014.9,34.6,3.6,Partially cloudy
20-11-2023,30,21,25.3,30.8,21,25.6,18.9,69.1,0,0,0,25.6,18.4,5.9,1014.8,39.6,3.7,Partially cloudy
21-11-2023,30,22.9,25.7,30.8,22.9,26.1,18.7,66.5,0,0,0,19.8,16.6,343.1,1013.4,49.5,3.1,Partially cloudy
22-11-2023,28.4,20,24,28.9,20,24.2,17.4,67.8,0,0,0,22.7,14.8,349.3,1013,20.8,2.6,Partially cloudy
23-11-2023,28,18,23.1,28.6,18,23.2,17.2,70.9,0,0,0,25.6,14.8,344.3,1012.8,8.4,2.6,Clear
24-11-2023,28,18,23.5,28.9,18,23.6,17.6,71,0,0,0,24.1,18.4,1.2,1013.6,19,2.7,Clear
25-11-2023,29,20,23.9,29.5,20,24.1,17.6,69.3,0,0,0,28.8,16.6,358.1,1015.1,39.6,2.9,Partially cloudy
26-11-2023,29,19,24.1,29.8,19,24.3,17.3,67.1,0,0,0,27,14.8,356.4,1015.8,22.2,3.1,Partially cloudy
27-11-2023,29,19,24,29.5,19,24.2,17.9,70.3,0,0,0,16.9,9.4,266.8,1014.5,46.5,2.9,Partially cloudy
28-11-2023,30,20.7,25.3,30,20.7,25.4,17.2,62.3,0,0,0,23,14.8,278.3,1013.1,33.3,3,Partially cloudy
29-11-2023,28,21.7,24.6,29.7,21.7,25,19.6,74.1,0,0,0,20.2,11.2,317.3,1013.7,44.3,2.6,Partially cloudy
30-11-2023,29.2,20,24.6,31.4,20,25.2,20,76.4,0,0,0,23.8,13,16.1,1014.5,22.7,2.6,Partially cloudy
01-12-2023,30,20,25,30.8,20,25.2,17.8,66.2,0,0,0,32,20.5,11.8,1014,9.4,3.5,Clear
02-12-2023,30,20,24.7,31.9,20,25.1,18.5,69.8,0,0,0,27,16.6,9.4,1014.2,33.4,2.9,Partially cloudy
03-12-2023,29,20,24.5,30,20,24.8,18.9,72.3,0,0,0,28.1,14.8,7.3,1014.5,57.1,2.5,Partially cloudy
04-12-2023,27,20,23.9,28.2,20,24,19.1,74.7,0,0,0,21.6,14.8,17.4,1013.4,81.6,2.6,Partially cloudy
05-12-2023,25.1,23,24.1,25.1,23,24.1,18.1,69.6,0.02,100,8.33,24.8,22.3,7.7,1013.2,91.2,3.2,"Rain, Overcast"
06-12-2023,26,20,23.1,26,20,23.1,18.7,76.7,0.444,100,16.67,24.8,16.6,10.2,1014.5,91.7,3,"Rain, Overcast"
07-12-2023,20.5,19,19.8,20.5,19,19.8,18.1,89.8,31.806,100,16.67,26.6,16.6,6.6,1013,96.8,2.2,"Rain, Overcast"
08-12-2023,23,19,20.8,23,19,20.8,18.7,88.2,0,0,0,23.8,14.8,327.2,1012.5,74.9,3.1,Partially cloudy
09-12-2023,26,19,21.6,26,19,21.6,17.9,80.7,0,0,0,28.4,16.6,329.8,1014,27.7,2.6,Partially cloudy
10-12-2023,26,18,21,26,18,21,15.3,71.8,0,0,0,25.6,13,310.5,1013.3,8.1,2.7,Clear
11-12-2023,25,15.5,20.1,25,15.5,20.1,13.2,66.8,0,0,0,28.8,18.4,323.6,1014.3,0,2.8,Clear
12-12-2023,25,16,20.1,25,16,20.1,14.1,69.8,0,0,0,22.7,13,334.6,1013,6.6,2.6,Clear
13-12-2023,25,15.5,20.2,25,15.5,20.2,13.1,65.9,0,0,0,21.6,11.2,325.7,1014.3,14.2,2.8,Clear
14-12-2023,25,15.8,19.7,25,15.8,19.7,12.8,66.3,0,0,0,23.4,14.8,359,1016.5,22.9,2.9,Partially cloudy
15-12-2023,24,13,18.7,24,13,18.7,12.5,68.7,0,0,0,28.8,14.8,343.3,1016.9,8,2.3,Clear
16-12-2023,24.2,14,18.9,24.2,14,18.9,12.1,66.9,0,0,0,26.6,14.8,339.7,1015.5,0,2.5,Clear
17-12-2023,24.2,14,18.7,24.2,14,18.7,11.4,65.3,0,0,0,24.8,13,332,1015.6,4.7,2.6,Clear
18-12-2023,24,14,18.6,24,14,18.6,11.8,66.6,0,0,0,24.1,14.8,342.8,1016.5,17,2.6,Clear
19-12-2023,24,14,18.6,24,14,18.6,11.4,64.1,0,0,0,24.5,11.2,329.1,1017.2,24.2,2.6,Partially cloudy
20-12-2023,24.2,15,19,24.2,15,19,12.8,68.1,0,0,0,29.2,14.8,333.9,1016.1,19.5,2.9,Clear
21-12-2023,24.1,15,19.3,24.1,15,19.3,12.9,67.1,0,0,0,24.8,13,333.4,1015.1,30.6,2.7,Partially cloudy
22-12-2023,25,16,20,25,16,20,15,73.8,0,0,0,19.8,9.4,330.3,1015.1,13,2.7,Clear
23-12-2023,26,16,20.6,26,16,20.6,16.3,77.6,0,0,0,19.4,14.8,345.5,1016.7,50.8,2.4,Partially cloudy
24-12-2023,24.8,16,20,24.8,16,20,16.8,82.5,0,0,0,23,11.2,339.5,1018,41.4,1.8,Partially cloudy
25-12-2023,24,15,19.8,24,15,19.8,15.9,79.1,0,0,0,21.6,11.2,354,1017,8.4,2.2,Clear
26-12-2023,26,16,20.8,26,16,20.8,16.2,76,0,0,0,21.2,13,340,1017.1,18.5,2.4,Clear
27-12-2023,26,17,21.2,26,17,21.2,16.4,75.3,0,0,0,22.7,11.2,338.5,1017.6,22.8,2.4,Partially cloudy
28-12-2023,26,17,20.7,26,17,20.7,16.3,77,0,0,0,22.3,11.2,355.2,1016.7,19.8,2.3,Clear
29-12-2023,25.9,17,20.9,25.9,17,20.9,16.2,75.8,0,0,0,25.6,18.4,348.9,1016.6,17.1,2.6,Clear
30-12-2023,26,17,20.9,26,17,20.9,15.5,72.9,0,0,0,28.4,18.4,341.8,1015.7,20.6,2.6,Partially cloudy
31-12-2023,24.2,15,18.8,24.2,15,18.8,14.9,78.9,0,0,0,29.5,16.6,352.3,1016,24.4,2.4,Partially cloudy
